ID,Protein_type,Protein_class_type,kP,MW,PI_mean,PI_range,Protein_conc,Temperature,Buffer_type,Buffer_pH,Buffer_conc,Salt_type,Salt_conc,Stabilizer_type,Stabilizer_conc,Surfactant_type,Surfactant_conc,Excipient_type,Excipient_conc,C_Class,HCI,Viscosity_100,Viscosity_1000,Viscosity_10000,Viscosity_100000,Viscosity_15000000
F430,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,80.0,25.0,Histidine,6.0,15.0,NaCl,140,none,0.0,none,0.0,none,0.0,1.3,1.1,4.25,3.38,2.88,2.19,1.1
F430_syn_1,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,80.0,25.0,Histidine,6.0,15.0,NaCl,140,none,0.0,none,0.0,none,0.0,1.3,1.1,4.176088796976416,3.4893258130885463,2.817186754341912,2.201851301586711,1.173182587547613
F430_syn_2,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,80.0,25.0,Histidine,6.0,15.0,NaCl,140,none,0.0,none,0.0,none,0.0,1.3,1.1,4.3289050006485725,3.5835927740333937,2.855069163599948,2.1940216278785134,1.1171860336111372
F431,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,80.0,25.0,Histidine,6.0,15.0,none,0,Sucrose,0.4,none,0.0,none,0.0,1.3,1.1,6.75,5.0,4.38,3.45,1.9
F431_syn_1,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,80.0,25.0,Histidine,6.0,15.0,none,0,Sucrose,0.4,none,0.0,none,0.0,1.3,1.1,6.1741759828016995,4.841141854019109,3.7496508202632626,2.877999289100828,1.591184406961272
F431_syn_2,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,80.0,25.0,Histidine,6.0,15.0,none,0,Sucrose,0.4,none,0.0,none,0.0,1.3,1.1,6.518614356128522,5.294615138033249,4.253169227653795,3.3865174341812594,2.0213261243554195
F432,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,80.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,tween-80,0.05,none,0.0,1.3,1.1,5.0,4.0,3.5,2.76,1.6
F432_syn_1,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,80.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,tween-80,0.05,none,0.0,1.3,1.1,4.764446546132337,3.959792104656779,3.221200811144485,2.5703116813814986,1.4900426677972098
F432_syn_2,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,80.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,tween-80,0.05,none,0.0,1.3,1.1,5.3599235914282835,4.464125144571898,3.6422186315368212,2.917055846026144,1.7080897121488565
F433,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,80.0,25.0,Histidine,6.0,15.0,NaCl,140,Sucrose,0.4,none,0.0,none,0.0,1.3,1.1,3.75,3.25,3.0,2.65,2.3
F433_syn_1,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,80.0,25.0,Histidine,6.0,15.0,NaCl,140,Sucrose,0.4,none,0.0,none,0.0,1.3,1.1,3.608040482058293,3.161068056892405,2.8070176728150917,2.5340768219497747,2.152506894452162
F433_syn_2,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,80.0,25.0,Histidine,6.0,15.0,NaCl,140,Sucrose,0.4,none,0.0,none,0.0,1.3,1.1,3.6820943024960306,3.2130604378198013,2.847471232188033,2.5702436187543696,2.192021652629343
F434,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,99.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Arginine,250.0,1.3,1.1,6.63,6.25,6.25,5.75,5.2
F434_syn_1,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,99.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Arginine,250.0,1.3,1.1,5.955256609824756,5.782566563984157,5.572440871324001,5.338143906083786,4.848484028670175
F434_syn_2,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,99.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Arginine,250.0,1.3,1.1,6.7934658501857115,6.545021394902406,6.248657404356211,5.9218261510346615,5.23482343535095
F435,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,80.0,25.0,Histidine,6.0,15.0,NaCl,140,Sucrose,0.4,none,0.0,Arginine,250.0,1.3,1.1,7.25,6.25,5.63,4.72,3.2
F435_syn_1,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,80.0,25.0,Histidine,6.0,15.0,NaCl,140,Sucrose,0.4,none,0.0,Arginine,250.0,1.3,1.1,7.4303723939673185,6.652383418120651,5.881392555133609,5.136122707475481,3.6762267570776537
F435_syn_2,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,80.0,25.0,Histidine,6.0,15.0,NaCl,140,Sucrose,0.4,none,0.0,Arginine,250.0,1.3,1.1,7.532149659823743,6.711833971624289,5.899421649217169,5.1163515167043,3.595789341596771
F436,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,80.0,25.0,Histidine,6.0,15.0,none,0,Sucrose,0.4,none,0.0,Proline,75.0,1.3,1.1,6.38,5.13,4.5,3.68,2.2
F436_syn_1,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,80.0,25.0,Histidine,6.0,15.0,none,0,Sucrose,0.4,none,0.0,Proline,75.0,1.3,1.1,6.7689146621815,5.7527926497543636,4.822915553991565,3.993788693607335,2.5566812997101427
F436_syn_2,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,80.0,25.0,Histidine,6.0,15.0,none,0,Sucrose,0.4,none,0.0,Proline,75.0,1.3,1.1,5.935644319781746,5.086243810792998,4.303812232720891,3.6002124034837673,2.360931976480979
F437,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,80.0,25.0,Histidine,6.0,15.0,none,0,Sucrose,0.4,none,0.0,Proline,250.0,1.3,1.1,4.63,3.5,3.0,2.3,1.9
F437_syn_1,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,80.0,25.0,Histidine,6.0,15.0,none,0,Sucrose,0.4,none,0.0,Proline,250.0,1.3,1.1,4.756435119942354,3.6828986020820853,2.949118364776642,2.4621743974348593,1.914533552318555
F437_syn_2,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,80.0,25.0,Histidine,6.0,15.0,none,0,Sucrose,0.4,none,0.0,Proline,250.0,1.3,1.1,4.868525929672812,3.7459184038078623,2.983751909025804,2.4812319006685586,1.921033522271522
F438,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,80.0,25.0,Histidine,6.0,15.0,NaCl,140,Sucrose,0.4,none,0.0,Proline,250.0,1.3,1.1,7.0,5.5,4.63,3.57,2.0
F438_syn_1,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,80.0,25.0,Histidine,6.0,15.0,NaCl,140,Sucrose,0.4,none,0.0,Proline,250.0,1.3,1.1,6.837196009123702,5.599732500094448,4.512412229836084,3.585507353587647,2.0928868887591756
F438_syn_2,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,80.0,25.0,Histidine,6.0,15.0,NaCl,140,Sucrose,0.4,none,0.0,Proline,250.0,1.3,1.1,6.07725526349187,4.9478279610746965,3.961493366819542,3.126500589310275,1.7973107485456876
F439,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,99.0,25.0,Histidine,6.0,15.0,NaCl,140,Sucrose,0.4,none,0.0,Proline,250.0,1.3,1.1,5.13,4.0,3.5,2.88,2.0
F439_syn_1,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,99.0,25.0,Histidine,6.0,15.0,NaCl,140,Sucrose,0.4,none,0.0,Proline,250.0,1.3,1.1,5.1791484105013215,4.246321122910225,3.4959245196326227,2.907821739883219,2.0644497756570885
F439_syn_2,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,99.0,25.0,Histidine,6.0,15.0,NaCl,140,Sucrose,0.4,none,0.0,Proline,250.0,1.3,1.1,5.223456380454697,4.2589912946796185,3.482264594985322,2.87273845858648,1.996788125482647
F440,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,Sucrose,0.4,tween-80,0.05,none,0.0,1.3,1.1,7.25,6.5,6.13,5.18,3.8
F440_syn_1,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,Sucrose,0.4,tween-80,0.05,none,0.0,1.3,1.1,7.299589105769691,6.715568517877125,6.04040530069067,5.3150842516229435,3.8259104596116584
F440_syn_2,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,Sucrose,0.4,tween-80,0.05,none,0.0,1.3,1.1,7.378790600513871,6.764459586436976,6.052237015592418,5.287326694672256,3.72844467986811
F441,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,135.0,25.0,Histidine,6.0,15.0,NaCl,140,none,0.0,none,0.0,none,0.0,1.3,1.1,7.75,6.88,6.0,4.83,2.8
F441_syn_1,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,135.0,25.0,Histidine,6.0,15.0,NaCl,140,none,0.0,none,0.0,none,0.0,1.3,1.1,7.087501122466599,6.368128800917565,5.501252827939823,4.56257444388091,2.7544756290882497
F441_syn_2,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,135.0,25.0,Histidine,6.0,15.0,NaCl,140,none,0.0,none,0.0,none,0.0,1.3,1.1,7.284488268143194,6.540256457027199,5.623304967083382,4.6172258095077945,2.6855479378808575
F442,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Arginine,25.0,1.3,1.1,9.5,7.5,6.25,4.83,2.4
F442_syn_1,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Arginine,25.0,1.3,1.1,9.344259508342398,7.744926370144829,6.2340076032917695,4.8846257634285,2.663559123603893
F442_syn_2,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Arginine,25.0,1.3,1.1,9.135028526248965,7.552644783502617,6.056983108392493,4.723533988390038,2.5426050490272916
F443,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Arginine,100.0,1.3,1.1,6.0,5.63,5.25,4.6,3.6
F443_syn_1,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Arginine,100.0,1.3,1.1,5.67921182473756,5.443892736578215,5.072746593044197,4.605979834728896,3.793263138684873
F443_syn_2,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Arginine,100.0,1.3,1.1,5.4907062093984,5.241723305327019,4.854017392238011,4.372539988712315,3.543577662489767
F444,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,135.0,25.0,Histidine,6.0,15.0,NaCl,140,none,0.0,none,0.0,Arginine,100.0,1.3,1.1,6.88,6.0,5.63,4.83,3.7
F444_syn_1,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,135.0,25.0,Histidine,6.0,15.0,NaCl,140,none,0.0,none,0.0,Arginine,100.0,1.3,1.1,7.098160310645806,6.354981607242026,5.655192958487247,5.003957258156257,3.7675543591368275
F444_syn_2,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,135.0,25.0,Histidine,6.0,15.0,NaCl,140,none,0.0,none,0.0,Arginine,100.0,1.3,1.1,6.347813254351321,5.689984043696719,5.069968944696979,4.4923130796080315,3.39329206688747
F445,none,none,0.0,0.0,0.0,0.0,0.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
F445_syn_1,none,none,0.0,0.0,0.0,0.0,0.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,0.0,0.0,1.0556438795797494,1.042693560040064,1.0304748284621246,1.023949318336763,1.0205972048463317
F445_syn_2,none,none,0.0,0.0,0.0,0.0,0.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,0.0,0.0,1.052282252390928,1.045550330277592,1.0391634388488866,1.0356706887229814,1.0338092629214315
F446,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,1.0,1.0,10.31,8.75,7.88,7.25,1.35
F446_syn_1,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,1.0,1.0,9.270020005928982,9.061304652022118,8.395053705430412,6.667123362629801,1.289683328639378
F446_syn_2,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,1.0,1.0,9.157507644089133,8.779896038085182,7.904186035950004,6.23367240263502,1.7532466751918296
F447,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,NaCl,140,none,0.0,none,0.0,none,0.0,1.0,1.0,7.5,6.38,5.75,4.83,3.0
F447_syn_1,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,NaCl,140,none,0.0,none,0.0,none,0.0,1.0,1.0,7.146306253183895,6.286777501006233,5.384221229343011,4.486525867268267,2.760532961798317
F447_syn_2,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,NaCl,140,none,0.0,none,0.0,none,0.0,1.0,1.0,7.039956463723534,6.238644835827616,5.400786511144977,4.565149871503721,2.9286386769254094
F448,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,Sucrose,0.4,none,0.0,none,0.0,1.0,1.0,8.38,8.38,8.38,7.71,1.4
F448_syn_1,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,Sucrose,0.4,none,0.0,none,0.0,1.0,1.0,8.935290254816639,8.935290254800426,8.93528687427501,8.29161035097662,1.5305091103827597
F448_syn_2,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,Sucrose,0.4,none,0.0,none,0.0,1.0,1.0,8.193368776018907,8.193368775765189,8.19335530379735,7.546496345300248,1.436407611598248
F449,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,tween-80,0.05,none,0.0,1.0,1.0,8.13,7.38,7.38,6.79,2.7
F449_syn_1,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,tween-80,0.05,none,0.0,1.0,1.0,7.888960081211011,7.793544858442352,7.518369611499707,6.792600953235904,2.760812602404726
F449_syn_2,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,tween-80,0.05,none,0.0,1.0,1.0,8.409217012999358,8.311401474972794,8.025272694843853,7.259270970645139,2.9277085113784156
F450,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Arginine,25.0,1.0,1.0,11.38,8.75,7.63,6.1,3.6
F450_syn_1,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Arginine,25.0,1.0,1.0,10.878797080503704,8.819228749880939,7.075792648831813,5.633154175162042,3.381465926056359
F450_syn_2,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Arginine,25.0,1.0,1.0,10.425916440010944,8.510237881528399,6.877732478512793,5.51694111584746,3.367613022050863
F451,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Arginine,100.0,1.0,1.0,5.13,4.25,4.0,3.45,2.6
F451_syn_1,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Arginine,100.0,1.0,1.0,4.913651684103108,4.247510097220598,3.6722968505452185,3.1859640545821923,2.4001964507194264
F451_syn_2,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Arginine,100.0,1.0,1.0,5.003994529027774,4.393909660467688,3.851665623206772,3.3783339486405373,2.5721116167366436
F452,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,NaCl,140,none,0.0,none,0.0,Arginine,100.0,1.0,1.0,9.25,6.5,5.63,4.49,2.6
F452_syn_1,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,NaCl,140,none,0.0,none,0.0,Arginine,100.0,1.0,1.0,9.720871478758419,7.615246585935636,5.977926780061582,4.739637626587499,3.057359342987083
F452_syn_2,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,NaCl,140,none,0.0,none,0.0,Arginine,100.0,1.0,1.0,8.860882416875084,6.715068383256497,5.1247434126064455,3.9797503537922383,2.5327545230618296
F453,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,Sucrose,0.4,none,0.0,Arginine,100.0,1.0,1.0,4.0,3.88,3.88,3.57,2.2
F453_syn_1,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,Sucrose,0.4,none,0.0,Arginine,100.0,1.0,1.0,3.884643629456283,3.8635620353352866,3.782899398095597,3.5140668269901694,2.1975248683862207
F453_syn_2,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,Sucrose,0.4,none,0.0,Arginine,100.0,1.0,1.0,3.8646664511838136,3.83886420551796,3.7464714329124593,3.4609768052570775,2.1847260633280703
F454,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Arginine,250.0,1.0,1.0,3.75,3.75,3.75,3.45,3.45
F454_syn_1,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Arginine,250.0,1.0,1.0,3.8514737507774055,3.851473730599462,3.849906737677577,3.3435834388614905,3.3414679566111087
F454_syn_2,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Arginine,250.0,1.0,1.0,3.3849607004298123,3.3849606980318785,3.384846132545525,3.3513177377999535,3.3511110934255774
F455,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,tween-80,0.05,Arginine,100.0,1.0,1.0,3.88,3.5,3.38,2.99,2.6
F455_syn_1,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,tween-80,0.05,Arginine,100.0,1.0,1.0,4.077662150117703,3.7912599093121937,3.5263044339174083,3.2844153684133923,2.839697900908933
F455_syn_2,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,tween-80,0.05,Arginine,100.0,1.0,1.0,4.008842737814877,3.687226061409592,3.3937035521278176,3.129816758662049,2.657395036392084
F456,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Lysine,25.0,1.0,1.0,3.63,3.63,3.63,3.34,2.3
F456_syn_1,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Lysine,25.0,1.0,1.0,3.775531190236728,3.775531190197441,3.775527046041103,3.435172285892426,2.23829160058721
F456_syn_2,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Lysine,25.0,1.0,1.0,3.6564158716816753,3.6564158716402972,3.656411724501696,3.3359813758816834,2.2576791388360684
F457,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Lysine,100.0,1.0,1.0,5.75,5.75,5.75,5.29,2.6
F457_syn_1,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Lysine,100.0,1.0,1.0,5.8696322073626055,5.86963220735608,5.869630432008415,5.450416852029333,2.694663647039749
F457_syn_2,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Lysine,100.0,1.0,1.0,5.86967335874205,5.869673358463368,5.86966256907154,5.497140660063724,2.4268315036165506
F458,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,NaCl,140,none,0.0,none,0.0,Lysine,100.0,1.0,1.0,6.63,5.25,4.5,3.68,2.2
F458_syn_1,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,NaCl,140,none,0.0,none,0.0,Lysine,100.0,1.0,1.0,5.727835501074989,4.685707518616207,3.7894617281737575,3.034876080450221,1.8235641211556377
F458_syn_2,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,NaCl,140,none,0.0,none,0.0,Lysine,100.0,1.0,1.0,6.851470785618775,5.71898400946795,4.724697814296339,3.8684243957436983,2.442206929529626
F459,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,Sucrose,0.4,none,0.0,Lysine,100.0,1.0,1.0,6.38,5.38,4.75,3.91,2.6
F459_syn_1,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,Sucrose,0.4,none,0.0,Lysine,100.0,1.0,1.0,6.6047976748752975,5.617691812320712,4.710084623589427,3.8980842289293673,2.4871162720946467
F459_syn_2,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,Sucrose,0.4,none,0.0,Lysine,100.0,1.0,1.0,6.3855882391606595,5.513316976679905,4.701119249876899,3.9627761852846564,2.6408777362873552
F460,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,tween-80,0.05,Lysine,100.0,1.0,1.0,5.25,5.0,5.0,5.0,5.0
F460_syn_1,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,tween-80,0.05,Lysine,100.0,1.0,1.0,4.966926061401034,4.730766828064563,4.730765013049043,4.7307650130361845,4.7307650130361845
F460_syn_2,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,tween-80,0.05,Lysine,100.0,1.0,1.0,5.079950903110462,4.7052351516429,4.705228034062268,4.70522803394063,4.705228033940628
F461,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Lysine,250.0,1.0,1.0,2.5,2.13,2.0,1.73,1.5
F461_syn_1,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Lysine,250.0,1.0,1.0,2.721256247606016,2.391915130661051,2.133507208307278,1.9362448421389562,1.664492226136812
F461_syn_2,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Lysine,250.0,1.0,1.0,2.5163402652712015,2.2160263452754294,1.9768285545881235,1.7913265411040356,1.5295774277202672
F462,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Proline,25.0,1.0,1.0,4.88,4.88,4.75,4.37,3.8
F462_syn_1,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Proline,25.0,1.0,1.0,4.659646343594665,4.6435925741729385,4.55694075556968,4.266942240166502,3.8348214066822552
F462_syn_2,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Proline,25.0,1.0,1.0,4.984701510632009,4.966869781323397,4.8564675659617,4.429272284311206,3.7663610217008734
F463,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Proline,100.0,1.0,1.0,5.63,4.25,3.88,3.34,2.4
F463_syn_1,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Proline,100.0,1.0,1.0,5.798345001710481,4.761962551589536,3.9601071093790248,3.356775867694549,2.5433043506612414
F463_syn_2,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Proline,100.0,1.0,1.0,5.109109994170758,4.132590639292539,3.4208875693030096,2.917315790125528,2.2970563840219462
F464,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Proline,250.0,1.0,1.0,3.5,2.63,2.13,1.73,1.5
F464_syn_1,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Proline,250.0,1.0,1.0,3.7566325590648217,2.863167789752751,2.26709448084347,1.9156858580540996,1.6107273714182082
F464_syn_2,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,135.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,Proline,250.0,1.0,1.0,3.4649930995943903,2.594384502334874,2.0467914207362097,1.745784446248804,1.50901341147759
F465,Vudalimab,Bispecific,5.0,152.0,8.1,0.3,240.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,1.5,1.3,16.25,11.0,9.63,7.71,4.6
F465_syn_1,Vudalimab,Bispecific,5.0,152.0,8.1,0.3,240.0,25.0,Histidine,6.0,15.0,none,0,none,0.0,none,0.0,none,0.0,1.5,1.3,15.179737700006564,11.567320022847998,8.981200624112136,7.183371787367315,5.023238750192737
